Zyxin,"PRG1 Proteoglycan 1, secretory granule",CD33 CD33 antigen (differentiation antigen),DF D component of complement (adipsin),RNS2 Ribonuclease 2 (eosinophil-derived neurotoxin; EDN),CST3 Cystatin C (amyloid angiopathy and cerebral hemorrhage),APLP2 Amyloid beta (A4) precursor-like protein 2,"GLUTATHIONE S-TRANSFERASE, MICROSOMAL",CTSD Cathepsin D (lysosomal aspartyl protease),ATP6C Vacuolar H+ ATPase proton channel subunit,PROTEASOME IOTA CHAIN,LYN V-yes-1 Yamaguchi sarcoma viral related oncogene homolog,PPGB Protective protein for beta-galactosidase (galactosialidosis),HKR-T1,SPI1 Spleen focus forming virus (SFFV) proviral integration oncogene spi1,LYZ Lysozyme1,Lysozyme gene (EC 3.2.1.17),LYZ Lysozyme2,FAH Fumarylacetoacetate,RABAPTIN-5 protein,Leukotriene C4 synthase (LTC4S) gene,MYL1 Myosin light chain (alkali),ALDOA Aldolase A,"ARHG Ras homolog gene family, member G (rho G)",Liver mRNA for interferon-gamma inducing factor(IGIF),TCF3 Transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)1,MPO Myeloperoxidase,MB-1 gene,"FTL Ferritin, light polypeptide",Azurocidin gene,TIMP2 Tissue inhibitor of metalloproteinase 2,Nucleoside-diphosphate kinase,Macmarcks,ALDR1 Aldehyde reductase 1 (low Km aldose reductase),ME491  gene extracted from H.sapiens gene for Me491/CD63 antigen,GPX1 Glutathione peroxidase 1,LAMP2 Lysosome-associated membrane protein 2 {alternative products},"C-myb gene extracted from Human (c-myb) gene, complete primary cds, and five complete alternatively spliced cds","Quiescin (Q6) mRNA, partial cds",SELL Leukocyte adhesion protein beta subunit1,CCND3 Cyclin D3,TCF3 Transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)2,"KAI1 Kangai 1 (suppression of tumorigenicity 6, prostate; CD82 antigen (R2 leukocyte antigen, antigen detected by monoclonal and antibody IA4))","ITGAX Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)","PFC Properdin P factor, complement",PROBABLE G PROTEIN-COUPLED RECEPTOR LCR1 HOMOLOG,Transcriptional activator hSNF2b1,INTERLEUKIN-8 PRECURSOR,Oncoprotein 18 (Op18) gene,"Clone 22 mRNA, alternative splice variant alpha-1",CYSTATIN A,14-3-3 PROTEIN TAU,Hunc18b2,PTH2 parathyroid hormone receptor mRNA,MSH2 DNA repair protein MSH2,MANB Mannosidase alpha-B (lysosomal),KIAA0022 gene,"SPTAN1 Spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)",VIL2 Villin 2 (ezrin),ALDH7 Aldehyde dehydrogenase 7,"ZNF91 Zinc finger protein 91 (HPF7, HTF10)",Keratin 10 type I intermediate filament (KRT10) mRNA,"GB DEF = Topoisomerase type II (Topo II) mRNA, partial cds",INTERFERON GAMMA UP-REGULATED I-5111 PROTEIN PRECURSOR,CDC10 Cell division cycle 10 (homologous to CDC10 of S. cerevisiae,26-kDa cell surface protein TAPA-1 mRNA,TOP2B Topoisomerase (DNA) II beta (180kD),SMT3B protein,"Calcineurin A catalytic subunit [human, testis, mRNA, 2134 nt]","PRKCD Protein kinase C, delta",Inducible protein mRNA,"GTF2E2 General transcription factor TFIIE beta subunit, 34 kD",NADH:ubiquinone oxidoreductase subunit B13 (B13) mRNA,Thymopoietin beta mRNA,"TCF12 Transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)",LEUKOCYTE ELASTASE INHIBITOR,GRN Granulin,CRYZ Crystallin zeta (quinone reductase),PERIPHERAL-TYPE BENZODIAZEPINE RECEPTOR,PCBD 6-pyruvoyl-tetrahydropterin synthase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1),"Heat Shock Protein, 70 Kda (Gb:Y00371)",ERC-55 mRNA,Terminal transferase mRNA,PLECKSTRIN,"RHD Rhesus blood group, D antigen",Transcriptional activator hSNF2b2,"CHRNA7 Cholinergic receptor, nicotinic, alpha polypeptide 7","GB DEF = Retinoblastoma susceptibility protein (RB1) gene, with a 3 bp deletion in exon 22 (L11910 bases 161855-162161)",IL7R Interleukin 7 receptor,PHOSPHATIDYLINOSITOL,PGD Phosphogluconate dehydrogenase,GB DEF = GTP-binding protein (RAB3B) mRNA,CAB3b mRNA for calcium channel beta3 subunit,"CD36 CD36 antigen (collagen type I receptor, thrombospondin receptor)","KIAA0128 gene, partial cds",SELL Leukocyte adhesion protein beta subunit2,Nuclear Factor Nf-Il6,Phosphotyrosine independent ligand p62 for the Lck SH2 domain mRNA,AKT1 V-akt murine thymoma viral oncogene homolog 1,LRPAP1 Low density lipoprotein-related protein-associated protein 1 (alpha-2-macroglobulin receptor-associated protein 1,SNRPN Small nuclear ribonucleoprotein polypeptide N,Amyloid precursor protein-binding protein 1 mRNA,DCK Deoxycytidine kinase,ADPRT ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase),GB DEF = P85 beta subunit of phosphatidyl-inositol-3-kinase,Clone 23721 mRNA sequence,Thymopoietin (TMPO) gene,GB DEF = DNA for cellular retinol binding protein (CRBP) exons 3 and 4,"ACADM Acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain",LMNA Lamin A,"LMP2 gene extracted from H.sapiens genes TAP1, TAP2, LMP2, LMP7 and DOB","SERINE/THREONINE PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT, BETA ISOFORM",GB DEF = Homeodomain protein HoxA9 mRNA,CSF3R Colony stimulating factor 3 receptor (granulocyte),Hepatocyte growth factor-like protein gene,Tetracycline transporter-like protein mRNA,"Putative enterocyte differentiation promoting factor mRNA, partial cds","PI Protease inhibitor 1 (anti-elastase), alpha-1-antitrypsin",Epb72 gene exon 1,Interleukin 8 (IL8) gene,GB DEF = Myosin-IE,Activin type II receptor,Skeletal muscle LIM-protein SLIM1 mRNA,TALDO Transaldolase,Transmembrane protein,HMG1 High-mobility group (nonhistone chromosomal) protein 1,OS-9 precurosor mRNA,Small GTP-binding protein mRNA,"P4HB Procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), beta polypeptide (protein disulfide isomerase; thyroid hormone binding protein p55)",GLRX Glutaredoxin (thioltransferase),Metargidin precursor mRNA,BB1,HPrp18 mRNA,Heterochromatin protein HP1Hs-gamma mRNA,FES Feline sarcoma (Snyder-Theilen) viral (v-fes)/Fujinami avian sarcoma (PRCII) viral (v-fps) oncogene homolog,IGB Immunoglobulin-associated beta (B29),KIAA0212 gene,Uridine phosphorylase,THYMOSIN BETA-10,MHC class I-related protein mRNA,TFIID subunit TAFII55 (TAFII55) mRNA,RNH Ribonuclease/angiogenin inhibitor,"MPO from  Human myeloperoxidase gene, exons 1-4./ntype=DNA /annot=exon",Very-long-chain acyl-CoA dehydrogenase (VLCAD),Low-Mr GTP-binding protein (RAB31) mRNA,"KIAA0184 gene, partial cds",OBF-1 mRNA for octamer binding factor 1,LPAP gene,HOXB3 Homeo box B3,ALCAM Activated leucocyte cell adhesion molecule,leukemia_type
129,117,703,66,1112,-523,1589,761,828,488,61,7035,-55,2520,-565,475,616,364,872,885,512,2261,274,2048,7021,159,1060,1130,-68,282,189,139,82,155,372,-121,-99,306,-69,130,478,472,73,386,311,607,264,246,775,2660,633,557,587,88,217,986,108,163,-259,942,144,1704,7,203,1913,-103,62,780,351,2168,14,233,36,366,851,242,89,54,225,2147,-163,213,1320,2525,4194,1082,3408,121,810,3894,333,7186,1587,-1,-145,52,28,662,4144,37,26,3352,1278,1972,3680,-276,461,1044,1065,6134,272,29,2853,65,2128,373,1061,4406,1264,615,737,6027,147,16,617,38,140,4987,897,626,492,680,964,833,969,-504,441,164,34,6541,1870,1471,93,210,-376,215,-152,140,1343,-25,ALL
10,219,672,44,296,-119,1122,617,291,326,-142,3449,478,970,676,912,232,155,1093,925,90,517,278,873,4036,456,2073,560,-185,602,1855,530,132,140,878,68,204,15,-10,725,238,76,91,136,40,617,472,47,149,776,633,490,1347,426,51,257,11,-89,-264,538,76,363,-27,142,329,5,474,2433,123,590,103,411,-22,362,712,58,37,63,43,140,448,122,671,1277,4101,612,2021,81,215,747,435,2951,169,99,-235,-25,93,753,1521,306,-81,2290,3684,219,5705,252,494,257,661,2056,-99,646,551,63,7797,626,625,1379,300,889,1296,15280,2504,1452,474,7,879,5472,334,747,119,412,2599,4009,3939,-159,90,446,399,846,1030,1763,33,146,107,135,41,287,5252,408,ALL
40,38,3260,530,1481,-294,1947,518,396,1370,40,8020,124,4856,2827,540,466,537,1075,800,827,834,51,1791,12920,533,1651,2384,-173,324,3,182,138,660,798,80,320,87,491,2575,124,920,256,600,439,601,1591,703,518,1561,991,768,1489,220,691,886,4,0,-137,523,214,1515,207,114,1593,-43,292,9811,218,2607,17,717,170,973,409,206,283,112,495,556,-102,586,1097,6216,7747,1746,5470,232,644,3844,1299,4956,719,31,-58,213,53,728,3147,44,123,4751,116,1322,13883,4,315,1054,1291,10669,660,711,4746,104,14517,712,1910,6964,540,875,160,6183,5075,22,1969,103,200,5597,668,706,393,548,123,93,210,495,545,196,281,7743,1482,786,61,825,-97,111,-104,152,2408,724,ALL
-3,294,5964,0,623,-787,1641,557,834,385,-2,4893,232,571,-472,608,593,273,553,801,679,301,282,1909,6555,374,2133,207,-119,1628,9,452,720,513,699,89,-89,188,100,1776,370,606,144,210,283,576,999,475,631,1868,623,864,1784,213,2555,837,108,-157,-328,644,136,3854,290,196,1011,43,34,257,217,1674,138,1022,188,878,88,221,179,19,442,1483,153,148,976,3382,3076,1714,3623,116,453,3367,548,1806,859,71,-405,127,74,918,3041,328,89,2346,94,732,851,493,1030,1220,758,1912,2327,355,1534,0,3531,800,1250,2056,145,453,838,13077,155,93,686,72,946,4222,265,864,416,1157,3264,3576,3633,-298,570,1216,589,1756,892,2337,986,513,820,236,-140,145,2525,360,ALL
103,-46,6147,443,1366,-387,1525,444,491,1236,139,10267,108,927,2748,948,673,366,1057,678,1426,602,236,1843,11506,452,1829,2241,-16,653,91,304,277,695,1179,132,-55,99,457,3898,259,1417,59,744,419,652,2352,365,475,1648,1079,599,2286,130,1805,528,-46,83,-190,999,303,4436,513,110,1763,-42,153,6270,315,2249,-48,2320,217,933,789,276,314,62,522,1505,195,426,1360,5831,10614,1678,7313,582,925,2333,527,4438,661,46,106,238,50,943,2927,128,268,3347,29,1636,8568,114,333,2117,1634,9211,983,745,5311,50,12831,704,2073,3688,1130,751,520,8506,5767,333,2572,158,408,8104,898,515,651,387,434,637,735,818,571,664,854,7288,1306,2035,46,440,76,159,-198,81,2133,938,ALL
32,126,3774,1016,644,-591,1551,1410,653,742,-11,11553,53,3013,2335,831,636,348,871,933,1578,228,219,1748,11089,188,1358,1124,-259,460,73,540,181,418,172,209,-87,67,196,1441,640,869,122,308,342,746,2576,518,628,1715,651,563,944,30,801,675,58,94,-182,302,80,2206,190,336,2065,-1,86,6845,239,2164,2,734,240,467,367,461,106,108,467,904,9,210,806,5617,6737,1430,3746,227,636,2999,569,2005,1034,-27,-266,100,24,644,3088,133,171,3207,38,2076,5256,-91,426,1571,1598,3345,248,393,4326,65,9546,537,2039,2976,45,192,478,3720,3649,3562,1439,28,-14,5847,666,825,278,707,975,635,637,-311,235,295,289,6084,593,1910,30,94,36,281,-102,202,1232,848,ALL
260,16,3511,-161,1558,-1529,2602,1894,892,786,-236,4551,235,2592,-660,867,1041,413,5157,1582,660,597,385,4496,13775,121,4200,434,-511,1551,17,1263,350,812,1313,337,600,-226,166,1456,460,2031,578,883,477,1149,1875,727,573,1949,2028,790,1888,323,2377,1416,171,-102,-80,1055,204,754,214,199,1778,-62,1136,1234,403,2083,278,942,254,1647,3786,387,335,17,485,643,192,91,1150,3714,4371,1816,5103,245,799,3260,379,3782,447,586,-203,204,86,2703,4061,71,53,6633,282,917,3574,78,588,2482,1124,2360,4348,590,7155,336,17799,648,775,3182,2084,852,7,12676,218,1441,989,117,2127,8693,374,1837,623,1822,1133,817,973,400,352,1080,534,2455,2376,4215,3107,3755,375,811,-158,286,1150,926,ALL
153,165,1654,1110,524,43,1397,510,450,279,-128,5135,20,1641,800,498,295,109,581,825,541,498,226,1164,4845,233,1406,146,-200,250,41,203,141,239,552,-99,-11,102,114,1605,1096,954,264,299,161,537,2150,136,273,942,505,319,2111,-38,352,368,62,210,-204,368,79,27,5,180,764,-21,4,-135,105,688,81,528,32,1017,225,-5,119,19,472,669,-182,118,729,1616,3990,870,1752,4,332,591,625,3429,252,28,-38,66,127,916,1641,-7,-5,2143,136,453,952,-163,666,608,1449,1316,549,932,1178,87,5039,345,1221,2209,547,59,-144,9783,3339,184,1186,99,463,8516,516,883,198,738,1261,1631,1263,-445,-65,327,540,1273,542,711,85,173,22,124,-76,141,1232,390,ALL
25,301,2352,962,861,3,1536,767,658,625,-107,5426,150,5276,1869,519,409,217,894,747,1225,301,46,1102,8499,129,1084,1354,-208,387,16,1074,197,273,410,-134,56,432,257,2043,431,532,62,263,169,581,1338,374,540,657,358,568,1983,102,51,956,237,-65,-312,76,94,473,45,219,1448,48,141,7686,312,1878,10,66,200,366,413,180,91,191,156,1137,-114,241,749,4692,4553,1020,4003,225,205,1836,230,2568,1041,12,-129,-15,18,677,1880,69,86,2291,-53,1660,10643,-196,250,513,517,2492,-12,1100,3427,-1,11235,364,961,2580,825,520,45,4453,2696,478,1224,101,-23,5471,473,1309,251,907,758,846,694,-267,84,228,44,6482,809,1346,2,265,-180,130,-108,155,1519,615,ALL
64,22,4281,1501,3117,-660,2503,1032,1356,1958,-160,14383,-216,5344,6169,911,1203,735,1868,853,3081,977,246,4493,13830,393,2853,606,-195,427,242,1071,111,1392,2225,351,-149,359,478,2674,343,3192,418,343,811,714,4443,894,1254,3916,1239,1435,2731,1070,109,1343,230,341,-198,600,192,4409,312,158,2191,85,109,10926,344,3497,1,895,338,947,337,1477,268,167,629,3810,-52,454,1656,11241,12747,2355,8242,402,1200,6103,462,4760,1717,87,55,238,70,1251,4740,-9,267,5933,119,2174,15357,-345,284,2628,1731,6464,17,1950,6870,104,12049,1029,2536,10857,1806,524,-862,13988,8148,379,4555,22,-57,9718,1487,817,847,860,1057,883,888,233,867,1475,616,7629,2475,2273,78,897,205,194,-58,180,180,827,ALL
86,172,-88,247,1188,-116,755,143,291,823,103,1821,161,2076,-268,286,769,446,684,359,1620,1023,453,1153,16492,529,1684,1156,-39,61,184,675,61,530,1121,-207,-102,149,167,482,62,896,33,302,263,183,1040,314,1642,6050,1295,106,1962,199,273,1064,61,-32,-183,-47,-21,1536,37,204,768,-23,57,1830,522,2516,-6,218,119,203,198,207,8,162,256,1631,-131,221,399,9114,11199,2068,1544,-32,1447,5118,296,2264,604,-28,-32,282,31,138,4687,126,206,2306,118,3707,7292,82,137,916,1218,524,26,301,9177,117,1387,748,1357,1535,149,884,343,2900,2805,-64,2707,48,-189,1676,688,383,689,92,448,560,447,-233,323,449,447,5746,1514,545,41,347,-124,34,-151,139,1912,68,ALL
90,30,1075,62,513,-427,680,632,247,511,-48,5089,210,1741,397,614,105,245,623,754,532,81,205,1879,9604,311,343,214,-261,564,155,177,139,158,976,-134,-107,160,-99,294,396,70,145,176,69,601,1191,149,264,1361,844,553,1739,-171,69,249,27,-153,-268,70,18,678,184,243,1323,60,88,219,79,275,60,155,7,717,47,-156,30,82,104,857,172,168,340,2572,7910,810,1743,78,559,1540,473,11801,304,19,-351,-102,71,1557,1667,43,-23,2131,206,295,10404,-175,401,757,944,3253,37,1022,4836,-14,1726,549,635,4624,134,741,678,6074,5397,51,274,74,-103,1333,143,825,290,686,993,886,527,-370,241,130,239,699,1977,949,-37,258,-102,139,-243,124,354,122,ALL
45,161,834,-123,465,-653,1922,689,368,615,89,6288,127,1341,-518,106,592,328,530,1090,303,24,182,1265,5479,245,936,374,-144,398,148,417,75,307,-41,-429,-176,366,43,359,509,321,22,642,98,571,579,121,533,1223,469,533,585,117,283,412,53,-134,-283,-102,94,2103,93,260,1992,47,30,807,134,1405,157,-58,85,509,-93,32,334,20,172,813,186,151,860,1601,4316,1231,2669,39,336,2735,245,1480,397,47,-454,-119,72,750,2226,77,-87,4677,146,1377,2540,121,613,693,1253,3796,319,94,3085,68,1877,85,1453,3710,830,351,1177,3729,870,-36,590,43,-7,1994,376,731,199,803,1782,1525,1820,-896,493,131,9,2443,672,1297,53,311,425,22,-275,108,178,-108,ALL
135,290,1826,117,1058,-476,1418,944,926,650,33,7361,188,932,1652,1063,543,388,1333,909,1463,495,601,1898,12848,106,1612,1432,-172,929,-146,300,339,481,1002,-164,-130,770,410,1189,306,992,271,376,324,627,2741,412,650,2207,706,870,1571,-132,361,554,11,-47,-169,539,154,1478,424,179,1210,-44,97,1628,430,2366,0,1603,191,624,908,667,204,196,494,899,177,486,1077,6110,14682,2040,4011,474,385,3159,740,4330,642,151,-122,114,312,814,2657,177,135,3182,185,1456,4516,-183,513,2224,1381,4093,288,345,5815,25,9198,773,1475,5079,785,712,734,6023,5955,59,1823,168,445,3317,531,899,569,803,39,108,71,604,502,534,515,3840,1235,1343,64,593,-205,292,-263,102,1687,222,ALL
19,301,1168,349,397,-151,1429,949,447,560,-6,5669,117,2274,727,930,220,258,1070,842,416,-15,333,1578,5613,275,1926,442,-200,562,4271,559,97,263,830,147,1084,267,77,614,385,363,155,242,135,725,569,281,178,1304,568,582,1395,395,69,401,183,-122,-219,601,28,5653,77,202,738,103,610,2790,231,2009,49,326,14,623,366,-40,81,58,162,223,209,303,690,2242,3233,616,4293,177,415,1514,700,2358,295,-12,-279,4,83,667,1685,17,-35,2910,9270,404,10295,-49,439,580,1457,1689,-28,986,1872,35,8572,245,1135,2302,541,272,502,13278,5070,135,553,9,140,3635,481,1171,292,842,160,512,515,-138,301,271,50,3878,933,1371,83,104,-229,132,-203,203,3711,700,ALL
91,139,4314,1529,461,-497,1142,602,237,572,-43,8519,113,3045,3837,767,191,160,1408,701,1134,492,240,2276,10573,383,1859,1614,-166,508,29,342,278,252,868,173,-34,59,293,2147,-66,636,165,222,130,743,2088,141,369,1456,802,592,1437,290,301,382,-95,413,-136,171,83,2281,-17,231,2143,-9,55,5455,208,1663,-49,871,6,759,129,-6,109,55,348,759,-156,392,511,3074,5779,837,4515,45,471,3629,419,3872,1122,-20,5,-34,54,616,1114,78,2,2648,183,1982,8649,-65,416,865,1099,5204,209,909,3265,-14,8670,814,1638,2106,706,278,29,4718,8219,196,1909,117,507,6590,647,805,424,514,446,441,304,64,101,305,268,3262,1114,1330,70,741,66,217,-53,128,1750,433,ALL
46,-50,1813,39,230,-1234,1297,1026,281,395,-280,2816,-161,793,563,456,250,200,979,1176,477,-563,341,1674,4578,337,535,478,-322,380,-233,7,550,333,-187,92,-345,-187,46,608,660,419,118,428,136,945,1702,244,305,1264,301,381,990,-39,-37,422,137,9,-214,26,100,503,170,35,1245,-1,-75,2495,148,988,255,546,79,331,-143,79,139,143,217,899,-517,136,535,5374,7410,705,2326,259,194,1743,624,2065,209,-4,-890,-78,111,1187,1232,137,20,2818,150,949,4273,-239,430,655,1408,2581,-433,1056,2877,131,3060,384,1254,3307,314,388,176,4110,4184,-93,1076,12,-621,4388,145,1286,517,561,2406,1976,2331,-1118,20,251,483,1810,-9,2127,114,-15,34,75,-398,84,291,-674,ALL
74,214,1178,757,231,-492,2059,1182,678,589,144,9349,178,2928,2751,589,337,289,876,1062,637,-21,313,2582,5726,318,1105,1069,-89,576,335,41,289,195,287,231,-43,67,-19,1815,429,335,241,282,-31,832,1001,96,308,2264,444,656,687,38,-98,147,86,171,-231,412,156,939,181,299,4048,38,77,8700,120,697,-171,1052,67,282,125,-45,94,-14,321,837,-251,337,499,4101,3005,719,5453,243,376,2824,453,1870,786,101,-328,24,38,1214,2013,62,-24,5308,741,2112,6199,135,393,856,1192,3633,0,864,2037,43,8149,649,1076,4057,702,584,627,6288,12968,490,1484,214,62,3232,475,1122,333,627,663,803,912,-574,43,-178,164,4646,1738,951,91,7,-65,284,-323,168,33,178,ALL
52,445,708,0,592,-575,3318,493,380,402,424,5624,393,1057,-270,1138,200,190,1487,799,860,1095,185,1260,3358,376,1468,4055,-292,491,166,286,106,144,248,-483,-251,68,-65,1585,727,382,-101,149,46,715,872,231,177,1102,426,576,582,36,27,650,87,-95,-225,-199,70,502,178,373,879,-4,124,4614,213,1390,174,682,216,1092,1181,54,5,29,225,180,-26,218,821,2427,2881,477,2295,19,127,3113,392,2771,994,74,-745,-61,80,1080,1524,84,30,2364,200,1323,310,1030,802,761,1229,522,194,269,1497,-7,8741,671,992,1585,531,1226,827,3412,1813,-49,606,234,273,2540,251,1016,338,503,443,480,541,-348,373,30,797,2141,708,1008,70,360,68,188,-524,244,1269,105,ALL
7,46,3714,302,724,-173,2003,344,458,491,353,7753,25,1056,2194,831,356,203,887,560,668,754,144,1574,8218,134,1673,1009,-173,212,150,411,62,291,912,64,-46,198,515,1192,186,707,140,273,352,402,2158,217,441,1022,432,662,1111,36,425,464,23,284,-211,627,100,7097,64,6,1147,-14,56,1487,273,2601,48,812,118,505,597,411,114,122,184,770,306,198,1122,4306,11962,934,2917,123,417,1230,342,4422,615,84,461,161,28,1051,2144,226,122,2678,3,1033,5251,-239,195,1557,1067,6400,148,601,4240,23,6410,306,1300,3367,907,369,699,4639,3627,18,1479,-4,216,6937,616,428,428,181,1286,1167,1141,252,167,597,491,3686,1188,1208,45,565,-125,117,-111,73,1183,252,ALL
22,-27,919,291,535,-84,1309,1002,973,535,-12,6745,183,2947,2578,817,622,420,522,835,539,872,33,1194,7074,233,1931,1043,-275,342,222,2682,344,208,1032,125,175,472,105,1237,262,553,265,524,193,499,844,450,425,1125,832,1096,3181,225,295,406,696,45,-235,335,80,559,123,-16,1140,-91,258,4357,203,1160,-17,666,100,503,164,-22,135,110,157,273,-200,251,833,2003,5451,1972,4595,189,418,2530,526,4818,233,1,-87,-29,95,1053,2767,189,26,2158,1012,826,11483,6,772,1171,647,5358,313,879,2105,1,9176,586,1443,3600,973,586,344,10245,4750,989,1751,35,500,3560,362,64,471,1565,4057,2635,4259,-244,127,207,265,3090,2274,1107,24,911,250,362,-124,154,1045,92,ALL
36,331,2004,509,310,-48,1485,1242,1127,418,391,5242,182,2011,1713,788,459,276,608,591,629,896,377,1584,4675,57,2007,648,-271,209,-28,1745,639,324,725,-165,43,242,233,1100,302,562,209,533,266,608,942,367,480,1074,249,564,1288,189,954,108,331,132,-269,810,86,1144,48,122,605,67,132,7540,182,2112,16,1687,84,999,307,185,26,7,115,439,137,300,865,2600,4283,870,1776,310,367,2124,497,1206,853,62,-62,24,36,1747,1495,502,158,2023,93,937,8420,-31,230,1197,1800,3598,1288,1124,3821,-28,12237,687,1281,2271,639,701,2235,8790,3115,1213,2148,43,288,3930,329,646,252,1165,4516,4451,4329,-298,274,648,223,3619,951,1502,165,216,-96,680,-120,88,7064,-52,ALL
-31,123,1934,892,561,-607,1842,409,238,507,85,7525,-37,4824,1937,434,662,179,458,548,800,492,219,1572,6619,174,1654,726,-74,474,109,121,117,272,200,-14,-22,54,195,2947,265,575,180,779,106,324,2090,302,372,1819,338,652,974,283,167,222,34,203,-235,640,108,1695,69,-42,1749,-160,-151,8791,180,1681,-85,1916,16,364,62,20,200,-22,287,579,182,210,1526,3423,4247,1312,4192,670,656,1374,246,1516,773,-74,-2,71,51,1320,1667,51,173,4112,16,1691,2266,-177,128,1415,1249,5600,-65,367,3686,-11,7156,361,1343,5083,1414,240,330,5841,11999,-60,1955,97,72,5188,710,188,346,441,1286,1529,1424,-1,216,699,252,5420,1393,1169,-87,289,502,185,-38,128,155,-152,ALL
32,-123,2532,150,787,-369,1596,493,535,568,207,7194,-94,2046,2639,524,641,281,818,569,679,329,256,2013,3351,386,1531,1953,-253,337,80,400,61,665,931,269,76,46,137,2072,240,747,143,239,253,223,1588,117,519,1058,334,552,726,352,2343,201,-24,487,-309,685,98,1479,72,-37,795,-129,142,12307,168,3505,-68,564,86,1034,100,178,32,132,228,444,138,400,749,2886,6024,703,3673,456,408,1105,725,2349,382,18,80,87,1,730,1660,86,36,2462,149,479,2362,48,143,1083,872,7477,1918,150,2943,-9,7838,721,1576,2621,1781,455,621,9981,4200,-146,1275,142,-298,4178,467,470,264,309,555,310,550,53,236,601,87,3770,1062,1551,14,1110,78,185,-31,117,1327,-61,ALL
67,51,3331,166,531,-251,2219,437,700,278,505,6747,50,997,3014,654,239,137,615,745,457,446,171,1403,2932,378,1289,1679,-46,368,-60,18,67,283,420,17,694,103,69,1878,441,392,103,290,170,505,561,111,324,1355,613,781,938,72,877,427,77,352,-138,590,197,1594,158,98,521,49,213,5433,83,1344,64,931,69,1416,257,38,77,51,194,570,209,246,853,2955,5586,860,2515,554,805,1510,386,3234,443,47,116,41,12,825,1324,7,0,1520,11,438,4824,106,177,864,841,6841,886,347,2809,24,8085,399,1630,2388,346,436,173,10026,3403,-30,980,80,-4,4029,475,591,283,385,1160,701,746,-124,177,776,173,3972,586,1750,-15,291,49,174,-83,37,283,28,ALL
39,176,1836,107,1597,-336,1279,811,506,558,-27,5972,14,1193,521,893,338,229,1281,806,546,561,229,1826,8670,329,2866,531,-172,287,16,678,205,481,374,-294,239,176,332,1758,334,638,144,332,281,296,926,594,287,888,588,582,1443,285,710,977,760,-58,-65,657,48,508,109,107,466,2,575,7369,132,2527,-71,701,176,699,745,176,100,155,380,575,2,96,502,2893,3250,777,3992,21,109,2280,403,941,510,302,-142,27,151,674,1628,105,44,3042,197,613,2372,252,163,874,752,1338,579,395,2805,54,12652,506,512,2425,1271,582,851,6421,2559,706,1052,191,75,5593,493,1141,157,767,926,983,1040,336,239,367,313,3198,1828,1405,63,605,107,111,203,287,2450,399,ALL
71,87,4594,460,1497,-413,2734,777,916,1806,210,8489,136,1735,2456,569,653,560,688,863,1627,956,412,2534,11744,276,1841,1945,-104,282,0,387,56,679,785,170,1472,353,349,3172,223,1340,196,605,563,592,1924,768,686,3629,1207,683,3187,107,2410,818,149,13,-198,392,164,1200,2,218,1355,-27,542,7216,526,4854,-44,1033,461,860,379,255,192,106,449,603,-135,530,2224,9908,6031,1487,5709,273,1046,3479,1420,3623,598,140,-114,284,36,708,3862,43,154,3994,96,1475,11886,170,216,1430,1920,8921,1240,907,6996,141,16129,767,3395,7275,1069,1114,350,10431,5632,199,2428,51,485,4410,951,769,648,927,271,298,203,226,776,361,178,10565,1946,1642,70,920,-177,289,-140,222,1537,805,ALL
199,505,2114,353,508,-578,740,1037,1012,404,-106,5169,-133,1340,3021,933,277,182,696,1643,464,-569,309,2257,7533,319,1273,1095,-510,562,-309,450,393,313,106,349,-396,0,-76,2229,1777,799,213,387,116,1161,2186,178,391,881,814,776,2098,121,47,494,15,75,-415,196,35,6273,-14,165,1816,-55,-31,6603,79,1985,-24,524,119,762,76,-29,213,-18,172,763,-85,240,782,4020,8630,1054,4027,28,292,1675,1118,3649,861,-132,-692,-81,68,1260,1642,88,45,5423,198,1353,740,-400,478,974,2589,4174,-17,1300,2753,-4,5916,589,1700,2787,102,504,217,3219,9288,1293,1467,128,-515,6154,356,1390,498,894,2272,2081,2421,-588,-41,256,390,5279,417,2622,92,-62,394,393,-190,390,690,-428,ALL
